RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024,11/30/2024,12/31/2024
6181,0,New York,city,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,2490.154802,2502.891846,2522.242065,2547.827486,2569.656374,2589.733061,2601.074646,2611.908041,2617.94818,2616.182909,2603.56655,2588.663866,2580.786625,2583.327589,2592.313281,2605.182537,2620.237396,2636.041794,2651.242184,2658.815523,2659.504126,2649.749451,2637.261591,2618.520442,2610.406542,2609.573536,2621.968913,2638.429501,2659.006394,2678.024645,2690.786798,2694.861235,2686.757117,2666.817454,2642.425405,2624.540186,2621.756241,2629.603693,2646.848888,2669.337762,2692.237842,2713.06754,2727.869318,2737.814683,2739.404816,2727.549919,2711.145898,2695.071977,2691.59297,2700.582068,2718.420394,2741.305636,2766.596875,2792.29681,2812.229456,2824.18638,2826.385274,2820.376418,2803.474134,2790.665794,2787.527484,2805.044255,2819.037756,2809.777989,2781.919466,2742.651421,2703.612784,,,2507.1208,2461.666196,2437.485252,2428.36657,2442.471948,2470.223763,2510.366406,2566.088319,2635.960174,2715.609134,2788.120128,2846.557998,2881.029238,2907.13351,2925.965693,2954.069419,2988.968069,3033.468895,3080.297573,3138.229926,3197.890969,3250.042678,3280.531673,3284.971875,3265.681274,3228.76002,3200.25623,3194.0085,3206.167989,3228.846765,3262.345334,3302.581163,3343.697026,3371.662119,3383.853722,3379.893745,3358.613602,3321.192956,3293.74652,3288.206879,3311.651914,3348.536223,3388.847057,3431.249618,3466.334339,3486.501519,3489.058172,3473.405611,3451.567245,3427.784658,3412.1551
12447,1,Los Angeles,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1811.485796,1826.085546,1842.45482,1854.660749,1876.248891,1886.609601,1901.637624,1909.859298,1929.441955,1940.871839,1944.452916,1947.330193,1959.731847,1981.317374,1998.758817,2007.327843,2025.203402,2041.644327,2054.899338,2052.716167,2052.282766,2056.589051,2060.13426,2067.354442,2082.855882,2097.81828,2122.228614,2132.889965,2149.167515,2157.346874,2170.347726,2178.403018,2179.154401,2183.615577,2189.275794,2198.374636,2209.865955,2224.24179,2233.06056,2239.544545,2245.993817,2262.503685,2276.973895,2290.482287,2295.482906,2297.860831,2299.67951,2304.629199,2310.338382,2311.355126,2323.187148,2334.7059,2349.970781,2360.963935,2371.46818,2379.793256,2382.414931,2381.483772,2378.340085,2379.238687,2381.46109,2388.717487,2386.216958,2374.567429,2358.366412,2348.458461,2345.748123,2340.334654,2328.31195,2316.346903,2309.182747,2304.761913,2308.30331,2309.508467,2318.001229,2325.822836,2345.657397,2377.159063,2418.781896,2466.835775,2503.482377,2527.136551,2540.520544,2559.920981,2581.172996,2605.327266,2622.289441,2645.734359,2669.311194,2693.863899,2716.053253,2732.921816,2744.438946,2738.870319,2730.834214,2722.28964,2722.648676,2727.00255,2739.90293,2750.287003,2755.748993,2754.900549,2755.273971,2761.038522,2763.235108,2758.166518,2742.504225,2729.879349,2734.453003,2743.180919,2760.813063,2769.531437,2784.739525,2795.093659,2807.208022,2812.429388,2816.288765,2812.347253,2809.253956,2802.511386
39051,2,Houston,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,1194.927483,1198.106981,1203.210134,1212.640513,1222.954844,1231.617647,1232.242436,1233.46053,1230.521878,1228.254162,1225.52431,1223.397739,1223.881282,1224.441113,1231.345884,1237.685119,1241.286535,1241.692006,1240.274569,1237.765217,1232.41095,1230.299112,1226.49623,1224.432286,1223.922734,1231.074362,1239.198622,1242.478321,1249.601199,1250.28327,1250.375519,1243.900216,1250.674753,1260.091456,1273.721042,1282.51165,1285.343495,1291.068423,1289.861482,1297.516161,1299.620796,1305.829438,1304.950827,1302.553888,1297.893948,1299.77116,1302.237431,1302.822132,1301.89505,1298.730239,1304.576096,1309.109451,1318.883571,1325.613936,1329.542517,1330.15587,1326.227764,1324.641403,1322.5984,1326.124296,1328.699726,1335.648516,1341.573584,1337.45263,1329.53441,1320.262497,1323.111901,1325.347389,1324.077949,1324.787676,1325.083808,1323.231267,1322.930483,1323.363598,1331.858841,1344.274253,1364.442436,1392.895711,1418.50457,1440.705391,1454.067276,1460.249711,1464.483245,1464.413789,1471.290117,1480.081116,1491.085352,1501.171406,1512.767668,1527.427339,1538.57326,1543.25424,1541.631932,1535.211701,1529.513991,1528.076418,1533.833335,1542.64229,1552.893808,1557.507767,1565.405216,1572.276686,1579.21556,1579.205841,1574.590591,1569.171315,1566.031077,1565.607303,1569.447527,1574.379546,1577.790614,1584.691602,1593.442484,1602.988655,1606.771081,1609.102834,1610.264166,1609.570877,1604.420892,1599.92501
17426,3,Chicago,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,1466.479231,1475.394121,1485.808206,1496.146836,1509.154655,1521.550851,1527.505275,1530.578703,1524.264577,1515.620439,1505.69782,1504.448255,1515.326915,1528.333055,1542.032364,1548.86703,1556.610152,1566.94408,1575.136663,1579.731443,1570.838827,1557.272604,1540.564065,1533.593032,1540.650126,1559.26685,1580.162864,1594.628092,1606.322452,1612.720788,1615.227625,1608.561829,1599.637954,1584.951786,1575.023767,1571.65123,1580.467971,1595.047409,1608.986701,1621.440075,1632.437146,1643.095985,1648.250537,1644.903514,1630.362233,1614.984387,1603.794718,1605.28354,1616.710522,1630.002806,1647.718082,1661.16669,1674.889155,1682.711395,1687.54273,1688.99067,1682.754041,1674.254271,1663.597059,1658.426272,1666.652716,1680.888571,1696.749208,1697.760566,1695.006843,1690.179261,1686.44936,1674.63465,1651.020836,1616.827618,1587.071599,1574.06996,1576.103663,1592.12615,1614.437387,1646.379407,1677.607285,1705.337243,1723.472609,1734.646772,1736.829791,1733.582433,1729.138829,1733.767501,1749.602311,1768.518208,1792.343592,1817.175945,1845.052168,1865.881074,1881.853897,1887.737404,1885.97065,1878.571739,1872.193892,1871.372556,1880.609435,1896.207701,1916.355959,1936.012369,1959.479557,1980.396157,1992.040646,1995.513936,1984.544788,1969.736507,1954.055801,1955.113528,1967.042724,1989.626023,2009.275854,2034.309978,2053.757881,2072.061242,2078.460204,2074.85474,2066.467354,2057.30712,2056.619827,2058.444953
6915,4,San Antonio,city,TX,TX,"San Antonio-New Braunfels, TX",Bexar County,1002.34397,1005.819703,1012.255163,1020.287344,1029.944503,1038.182231,1039.95394,1038.029957,1036.712619,1041.436883,1043.244234,1044.694952,1044.897068,1048.69532,1054.47736,1062.783698,1069.262371,1074.250882,1076.145413,1079.96207,1081.395643,1079.721374,1079.98242,1078.572784,1083.946777,1088.426435,1097.003641,1103.133916,1107.960831,1115.586783,1118.957109,1118.526727,1114.979947,1111.698521,1109.417268,1108.401266,1109.482661,1114.377449,1121.036249,1126.512864,1131.804406,1137.403316,1144.516308,1150.595033,1150.899075,1150.617021,1148.44511,1146.579915,1146.89171,1150.150634,1157.951339,1164.742685,1169.89328,1175.339204,1180.822844,1190.361463,1193.005818,1191.783735,1182.237517,1180.135718,1180.449681,1187.99492,1192.105342,1193.225526,1190.066987,1190.798364,1197.479215,1203.64371,1206.843261,1205.89438,1205.835468,1207.884241,1209.965716,1214.131557,1221.323455,1236.489962,1253.89387,1275.32882,1299.850333,1326.902133,1346.978948,1357.770684,1362.731296,1368.841782,1374.523656,1385.316946,1398.00283,1411.472363,1425.065947,1435.054028,1447.795899,1450.140317,1447.234679,1435.158751,1426.550417,1422.878332,1429.513765,1434.778012,1446.197874,1448.873401,1454.080683,1450.229183,1448.375278,1444.144292,1438.53691,1429.748497,1425.122171,1422.744082,1423.81088,1426.103128,1433.545358,1442.65482,1447.612317,1448.490906,1448.709959,1446.37165,1439.879086,1424.230229,1414.884094,1409.520456
13271,5,Philadelphia,city,PA,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,1172.806085,1182.687299,1202.18778,1208.731892,1215.36549,1217.595992,1221.107285,1220.156052,1216.979359,1215.767769,1211.688946,1208.412243,1206.916897,1218.418126,1232.541716,1244.737445,1250.919312,1256.797083,1256.950289,1256.387106,1252.21849,1249.694474,1254.024526,1253.413086,1258.531764,1263.307098,1277.256525,1287.376772,1291.872333,1292.903183,1292.250594,1290.864751,1288.785228,1287.430086,1286.677464,1289.693159,1293.705694,1302.604319,1315.565098,1326.263408,1335.509705,1336.7416,1334.212935,1332.792988,1331.245316,1335.580463,1340.866432,1340.04082,1344.79933,1350.819565,1367.023125,1375.599191,1380.694348,1386.647797,1390.623084,1390.506036,1386.505633,1386.494574,1385.441687,1387.759299,1390.745537,1400.519723,1409.128916,1412.429218,1412.211214,1412.722345,1415.118196,1412.598825,1406.440109,1399.696476,1397.152235,1398.460803,1403.250982,1408.865141,1416.587914,1429.897481,1448.666839,1464.217368,1477.792803,1489.447292,1491.235247,1498.371008,1505.945778,1524.768824,1534.483728,1541.057406,1549.992498,1562.131252,1577.257751,1589.560163,1595.870752,1597.786,1597.191702,1593.002748,1591.361063,1587.569042,1593.223378,1596.681247,1607.491675,1615.848126,1624.399606,1627.47223,1630.332674,1631.869484,1635.718705,1639.604605,1642.23627,1640.536104,1643.581911,1649.562234,1661.798291,1668.412289,1675.968849,1679.911486,1684.496914,1689.680257,1692.79765,1695.25596,1696.769751,1702.974306
40326,6,Phoenix,city,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",Maricopa County,826.2332644,837.8223914,845.3878027,854.2697681,857.7227976,864.8667049,868.3183607,871.0659308,875.3533494,877.5516029,879.8561832,878.2012165,885.5373041,891.0455301,900.5439642,907.8158891,917.2344983,924.8458556,926.858169,926.8048744,927.5462197,927.8825475,929.3506535,928.9388421,935.0808896,944.326244,956.6183296,968.3505965,979.3814426,986.4225966,989.2784093,989.5759606,989.1392246,990.8592845,991.80109,993.9183446,997.7550756,1004.3566,1017.937719,1030.672703,1042.3992,1050.193557,1057.487324,1063.480451,1070.694415,1076.419943,1080.758336,1083.544578,1085.968964,1095.76576,1105.776368,1119.680268,1129.370368,1140.978719,1148.126725,1153.958487,1155.845503,1158.338125,1164.625071,1174.413091,1182.919143,1191.183414,1196.178055,1199.190819,1201.108443,1205.765933,1216.402425,1229.565001,1239.953672,1248.58889,1253.200576,1264.249322,1274.96594,1288.896056,1307.855298,1337.54121,1376.45006,1415.475843,,1499.738123,1532.220003,1549.250618,1558.763584,1569.214703,1579.523335,1592.184979,1604.749045,1616.621014,1627.114918,1634.951285,1642.355693,1642.706979,1636.035981,1627.301479,1620.798689,1618.952461,1613.684389,1615.41545,1625.56136,1636.397744,1644.649945,1642.661755,1643.719897,1637.145822,1634.901456,1627.569969,1619.284583,1610.550939,1609.934747,1621.420944,1634.198646,1646.862242,1654.851737,1656.530058,1657.67544,1654.741517,1652.295684,1644.433237,1633.525477,1624.662165
18959,7,Las Vegas,city,NV,NV,"Las Vegas-Henderson-Paradise, NV",Clark County,975.6726259,980.958839,986.2837904,993.4644028,999.8925298,1006.401582,1012.382298,1015.427432,1019.710969,1019.433936,1020.275846,1018.46484,1020.745261,1023.917914,1028.63329,1034.35428,1041.394179,1051.012579,1056.066757,1059.621141,1059.939839,1062.553465,1062.911321,1062.958013,1066.422595,1074.411771,1085.992411,1094.8142,1102.437259,1110.076612,1117.499901,1123.435743,1126.88667,1128.057167,1130.01542,1133.454299,1137.816413,1145.285603,1154.79487,1168.901616,1180.92898,1190.091366,1199.353987,1205.333544,1210.332073,1211.104256,1213.658269,1215.817389,1220.615611,1225.399287,1237.246737,1247.466887,1259.703917,1267.176823,1274.716007,1280.756716,1281.957243,1283.116745,1281.822881,1280.732414,1280.851967,1287.399222,1295.749202,1292.013581,1287.425297,1288.703172,1305.483585,1322.175301,1339.238108,1351.820393,1360.939578,1365.999388,1375.595903,1388.872495,1406.892566,1419.587908,1456.622148,1505.89811,1569.200598,1619.843308,1657.098793,1680.752531,1688.35978,1690.34066,1693.324321,1699.198065,1707.41514,1718.984885,1731.860813,1747.777757,1761.629191,1754.930537,1737.898485,1712.289201,1695.587096,1683.992436,1682.065225,1687.980837,1700.523092,1707.352523,1716.741577,1719.554147,1727.992038,1726.216759,1721.949162,1720.404377,1718.524371,1716.816907,1712.7185,1712.250915,1723.596993,1737.045128,1756.196845,1767.814879,1770.046853,1771.411198,1766.7851,1764.590538,1756.269032,1750.50148
54296,8,San Diego,city,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,1706.604927,1720.298055,1729.291052,1732.412185,1745.988996,1751.247219,1770.289018,1782.920072,1794.288831,1799.219303,1799.83538,1805.673451,1812.633305,1818.242897,1828.741055,1833.710594,1845.681754,1862.485734,1877.865466,1887.753637,1887.863933,1893.559645,1894.650925,1898.209973,1900.005034,1917.546226,1936.02175,1955.71231,1969.310592,1983.483741,2000.766914,2009.161139,2011.240936,2005.926943,2005.410558,2007.328243,2018.808015,2032.369053,2048.05867,2058.295148,2074.946248,2084.642663,2099.35128,2106.880108,2113.952897,2114.337304,2107.479063,2113.868454,2117.02504,2125.189784,2129.533269,2140.649495,2153.845295,2165.379534,2177.587751,2187.561946,2190.080496,2188.501071,2186.998516,2194.549207,2200.690006,2206.961286,2206.998275,2195.837754,2187.418083,2182.295236,2192.101219,2197.197197,2205.552272,2218.624427,2234.269738,2244.927772,2256.339989,2265.7022,2285.642739,2310.807883,2350.461554,2388.507423,2442.52726,2497.362055,2559.460156,2597.091105,2622.513994,2634.921496,2649.520875,2676.091415,2711.073592,2759.296462,2803.259881,2849.800745,2883.844343,2915.917956,2923.238214,2915.614174,2890.908664,2877.490866,2874.28508,2885.367499,2911.054161,2938.090419,2972.465041,2995.967676,3016.691045,3018.783109,3013.088586,2996.662644,2973.751921,2952.523106,2940.937034,2953.687614,2975.79339,3004.072873,3022.748246,3040.122269,3053.10121,3056.989442,3055.601759,3049.980494,3044.70375,3029.763297
38128,9,Dallas,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Dallas County,1040.849836,1043.31227,1052.831434,1064.682159,1079.674275,1090.13006,1102.13007,1105.561121,1107.405232,1110.191922,1117.817603,1122.049995,1121.851758,1123.983199,1128.997973,1141.454871,1148.698938,1159.964569,1163.689207,1167.320232,1168.357172,1176.427275,1181.544096,1186.368714,1188.778147,1190.735014,1205.012648,1214.371211,1228.36416,1229.751825,1233.383067,1232.612725,1231.670926,1228.192789,1235.740484,1238.458772,1243.482213,1251.248052,1254.1281,1257.369221,1255.893553,1270.251857,1277.028794,1280.459408,1270.869001,1272.365914,1271.134279,1274.218025,1280.00139,1285.596792,1297.023789,1303.708251,1311.311212,1323.409573,1326.792651,1331.076725,1329.064765,1325.833849,1319.206288,1308.660922,1312.830882,1319.625986,1328.898712,1325.669496,1321.454031,1318.938061,1320.863273,1323.071886,1324.757371,1324.609911,1322.596809,1322.059469,1324.462526,1333.76532,1342.462705,1360.983142,1384.065739,1417.902747,1451.787561,1480.017916,1500.364313,1510.734414,1521.008554,1530.967443,1542.640746,1558.709439,1568.015149,1590.425424,1611.611898,1648.674642,1668.751554,1676.796427,1670.996683,1652.265243,1641.105331,1628.312216,1627.54028,1627.348911,1635.077295,1643.06221,1651.740974,1655.513539,1660.869093,1661.185452,1659.457861,1652.528173,1641.919942,1632.609639,1627.980385,1627.31235,1625.832109,1624.657083,1631.90244,1644.551526,1656.340589,1662.390419,1656.224666,1648.809367,1639.742661,1633.966528
10221,10,Austin,city,TX,TX,"Austin-Round Rock-Georgetown, TX",Travis County,1170.609256,1179.42838,1187.040725,1191.630033,1205.150111,1214.63716,1223.587819,1226.955788,1227.09715,1221.52568,1216.927992,1221.785804,1227.941493,1229.742069,1230.176929,1238.677492,1250.152823,1258.353879,1261.360023,1258.789526,1254.665259,1246.358282,1243.45946,1244.98233,1251.092784,1262.464844,1277.207758,1286.996821,1291.235709,1295.546863,1294.915484,1291.700279,1283.622026,1278.581179,1279.324266,1276.466533,1276.20161,1282.264486,1290.713014,1303.182031,1310.111265,1321.54463,1331.604482,1337.181484,1336.901838,1337.420601,1341.771314,1342.038549,1344.559022,1352.520068,1368.249771,1378.305472,1384.202062,1390.375634,1399.313043,1408.038164,1410.28581,1410.542004,1406.089365,1406.435011,1408.159978,1413.210775,1420.06856,1415.906423,1405.561559,1395.868392,1395.940898,1397.385643,1387.879553,1379.973917,1375.936899,1378.579385,1385.446217,1400.193507,1421.343238,1453.16149,1491.736592,1541.758435,1592.867024,1641.74032,1673.269981,1685.171623,1682.068669,1685.054404,1688.112408,1705.095587,1720.858905,1748.359804,1773.286154,1802.559552,1826.431048,1828.819622,1815.826074,1790.987018,1769.35155,1753.557411,1747.949446,1751.159549,1764.528256,1767.626423,1773.082891,1771.487644,1773.750452,1760.901112,1741.412926,1723.034249,1707.372012,1695.410894,1685.531397,1686.360696,1690.120724,1698.107829,1706.191116,1710.090348,1706.595132,1691.263471,1677.936094,1663.131222,1653.478503,1644.982056
33839,11,San Jose,city,CA,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,2288.997314,2304.340748,2323.422218,2358.14224,2415.159372,2462.039566,2499.180957,2514.881278,2518.733644,2518.092342,2499.221254,2498.117077,2496.194874,2512.565794,2514.469483,2527.519922,2547.126768,2577.84834,2586.135564,2567.136043,2551.621567,2526.526578,2528.762906,2507.36199,2529.759242,2537.200974,2576.317102,2590.346949,2620.139368,2637.968662,2648.99245,2650.431021,2651.080304,2643.667768,2638.725313,2632.782964,2646.111696,2658.229379,2675.850018,2693.71453,2711.940562,2736.397337,2753.087705,2760.652474,2734.129044,2711.05968,2701.33187,2719.82567,2724.888814,2736.048622,2744.351741,2768.088447,2782.706422,2797.230609,2804.382404,2808.085146,2790.684456,2778.328435,2766.80987,2782.75804,2790.238684,2800.067799,2807.212046,2803.515135,2797.188666,2765.195803,2741.149824,2708.51518,2682.256956,2651.125763,2632.618842,2614.805079,2603.056569,2596.630569,2604.406246,2625.533061,2656.837315,2695.718015,2740.206055,2778.787681,2800.053278,2806.386726,2794.786504,2792.097661,2802.263537,2827.907592,2855.469533,2892.52037,2932.389288,2986.10162,3029.844187,3057.008646,3057.22944,3029.933304,2991.491531,2963.146528,2957.189997,2970.1348,2988.644532,3001.572925,3025.701945,3039.394698,3057.413143,3059.44607,3051.379042,3021.2709,2987.600624,2977.114003,2993.476432,3021.182599,3047.347872,3068.344847,3099.70431,3122.514558,3153.833733,3165.651175,3175.028377,3151.161515,3131.225013,3101.537986
25290,12,Jacksonville,city,FL,FL,"Jacksonville, FL",Duval County,937.1085134,941.0482096,945.0827064,946.6255497,951.1788258,956.1267049,961.1425579,964.9512765,963.5629543,965.6294856,963.8985166,967.1417273,968.8977797,974.451713,979.6132365,983.1522583,987.6437526,992.1641736,993.7196694,995.7562329,994.5630649,995.5025276,995.0011073,993.8103671,997.6272262,1002.075995,1013.160793,1020.45557,1029.127353,1035.204928,1041.31358,1043.05943,1042.054254,1040.187845,1044.322251,1050.53927,1056.311413,1059.863127,1066.230628,1074.208057,1082.811588,1089.154448,1094.696283,1096.209585,1097.11407,1097.918664,1103.46247,1106.43596,1108.562168,1110.507169,1116.52798,1125.091738,1132.417052,1137.633273,1139.522575,1142.433032,1144.27742,1145.664607,1144.716901,1149.803012,1153.535604,1158.842205,1165.83259,1168.981966,1170.66263,1168.094691,1174.684514,1186.254799,1193.238488,1199.901003,1202.432293,1208.846611,1218.618176,1227.014799,1244.341977,1265.174951,,,,1406.610861,1431.075121,1450.03251,1457.942148,1469.876593,1474.912304,1490.900856,1501.972806,1519.290535,1531.251006,1548.522837,1560.764589,1565.248543,1561.497174,1562.005375,1559.492077,1557.345002,1552.742187,1551.197679,1558.896311,1565.303121,1575.457682,1577.118401,1581.099584,1581.758506,1579.909741,1568.543749,1560.376822,1549.140849,1554.171882,1561.144623,1576.274117,1582.131802,1588.099354,1588.523103,1590.040361,1589.785071,1594.418004,1594.069181,1593.574201,1589.405037
24043,13,Charlotte,city,NC,NC,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,1029.762889,1033.65644,1038.61187,1048.373046,1060.144655,1069.887187,1076.087787,1079.171951,1079.773928,1080.154402,1082.900167,1084.356319,1087.499962,1093.316398,1098.877385,1105.400754,1112.050833,1121.479582,1129.16372,1132.366961,1133.613243,1136.676777,1136.442405,1136.254084,1140.598086,1149.169292,1162.876758,1175.178216,1185.74225,1196.163759,1202.07374,1205.095386,1206.176305,1200.974725,1205.566907,1206.481863,1208.922535,1215.060382,1221.15702,1235.605656,1241.618269,1252.270459,1259.033403,1261.932231,1255.671523,1253.563137,1261.617292,1272.084832,1284.630126,1287.770456,1295.689743,1298.760071,1306.18635,1313.854915,1320.515198,1324.006974,1328.192213,1327.948162,1325.62646,1322.372656,1325.147874,1327.614956,1338.596196,1332.43684,1332.185759,1326.406358,1338.064408,1344.858275,1350.194758,1352.192125,1357.577004,1360.621893,1365.908841,1370.379022,1383.09308,1404.157663,1432.4531,1463.983726,1494.747475,1529.388562,1556.209377,1576.502248,1583.745325,1594.668841,1601.828389,1611.494944,1622.174612,1642.758007,1671.980561,1703.939934,1731.988188,1740.763457,1738.915966,1731.593367,1724.685266,1720.901394,1720.950292,1726.198151,1735.837641,1741.373321,1752.471807,1761.877415,1770.776848,1777.000582,1772.81293,1763.751351,1747.746839,1739.036348,1737.521053,1746.739613,1749.668777,1757.439519,1762.312521,1776.812437,1785.820451,1790.308569,1788.14149,1776.579806,1767.274923,1760.458286
32149,14,Indianapolis,city,IN,IN,"Indianapolis-Carmel-Anderson, IN",Marion County,789.3745639,793.3514243,799.8726636,801.6676588,806.5536598,805.7605714,808.6166752,809.1640192,813.1723199,813.308887,812.8338964,812.8841101,813.2433332,816.2405609,819.6083755,826.1553855,832.1436206,836.0706657,837.9955833,834.8336646,833.6780763,833.0645216,833.1590845,832.2736534,833.1968302,840.7069602,848.570492,857.0630986,862.5631341,866.6498456,868.1404342,868.7094808,868.1408044,870.0117909,870.3827051,875.1041812,874.6771984,880.1588144,884.1607283,893.6042544,899.7924987,904.9114423,906.4182989,907.6943647,905.8134775,905.8184154,907.5028291,911.1748592,915.2750996,919.4092385,928.0724926,936.5356742,942.1593891,945.4981676,946.1583618,946.0258567,950.2060798,950.4647365,947.938283,945.1079325,951.9168015,964.9197001,976.5763897,980.9879576,995.3410169,1003.840428,1015.25321,1018.604902,1022.472526,1026.852538,1022.381051,1026.908157,1030.3036,1039.060097,1045.507637,1052.988497,1066.938883,1079.742295,1097.708955,1113.871522,1128.428491,1138.887484,1143.483251,1144.011729,1144.132622,1151.061596,1167.063422,1188.569767,1208.331403,1227.283797,1244.93917,1254.846338,1252.672994,1246.776082,1243.944675,1250.090638,1255.018969,1258.953979,1265.237721,1272.242809,1282.715337,1290.117393,1297.598158,1304.29335,1308.133059,1308.500458,1309.994849,1311.632902,1313.305523,1322.734023,1329.889501,1337.13101,1341.015418,1347.270328,1366.934705,1374.079179,1383.112657,1375.46678,1377.814372,1376.80759
18172,15,Fort Worth,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County,1014.851381,1021.505094,1029.258001,1037.142859,1043.238866,1049.511909,1051.672149,1054.404389,1055.642461,1058.685094,1059.336259,1061.143303,1062.656921,1071.085021,1083.310862,1094.817515,1102.536371,1105.722489,1109.604555,1110.94996,1112.072218,1111.336894,1111.233876,1111.688713,1117.86938,1125.607974,1140.387485,1146.546188,1158.138996,1164.318826,1174.139756,1178.195317,1177.752967,1176.108237,1177.828161,1177.09616,1184.165826,1188.391798,1200.004729,1211.896542,1220.535892,1228.776641,1229.008124,1229.492515,1227.274718,1232.891187,1236.926984,1246.019408,1241.978026,1242.948503,1255.912373,1269.743502,1285.205024,1284.359501,1289.665902,1288.470202,1282.188798,1276.645523,1273.360378,1273.244019,1274.736907,1284.964677,1297.61468,1304.61718,1306.464312,1309.353795,1314.203339,1318.567188,1323.795435,1327.683021,1331.046601,1330.749901,1341.166566,1352.565643,1366.27931,1377.308384,1388.427,1411.291637,1436.086587,1464.53826,1480.042347,1490.767362,1500.642222,1509.600891,1520.033937,1533.442965,1551.094292,1567.295128,1583.751905,1605.278864,1624.532121,1629.280916,1622.657498,1609.701432,1604.524246,1600.397775,1608.391429,1614.755361,1626.698634,1627.966889,1639.464725,1647.16959,1656.646479,1655.054888,1648.706763,1644.380653,1639.358248,1632.020976,1628.218083,1626.763303,1636.982337,1648.275066,1657.008384,1663.970562,1664.871326,1667.734316,1665.580909,1665.760506,1659.64709,1656.790577
13121,16,Orlando,city,FL,FL,"Orlando-Kissimmee-Sanford, FL",Orange County,1077.36614,1082.057946,1090.235565,1098.404729,1108.003183,1112.191007,1118.339403,1122.02651,1131.827631,1134.440753,1135.412591,1134.184076,1136.514367,1139.878363,1145.737172,1153.816226,1166.116652,1176.900599,1183.160673,1187.629838,1189.826564,1191.347032,1190.076665,1188.044134,1194.134376,1201.781679,1209.438708,1216.798805,1224.486259,1239.959519,1248.207417,1252.88956,1248.219795,1249.349726,1253.228356,1267.679181,1274.206025,1286.932099,1296.789312,1304.75922,1310.353386,1315.224246,1326.077001,1335.898187,1339.940484,1340.705397,1339.387294,1341.109824,1346.10169,1349.743606,1358.343854,1369.173243,1379.661826,1388.104106,1392.254236,1397.594741,1399.721786,1401.695948,1396.820076,1391.378638,1391.055699,1397.336357,1404.509188,1401.202735,1398.043758,1395.415337,1401.384054,1402.583866,1405.014766,1400.529958,1401.695421,1402.217778,1407.616109,1418.742817,1434.375587,1457.884253,1490.070624,1531.568398,1570.882491,1615.551821,1657.184659,1694.95766,1716.823869,1732.458601,1746.96622,1760.41959,1783.862763,1814.361138,1849.098123,1874.074698,1894.396336,1901.226226,1895.602381,1886.88398,1882.79424,1880.082961,1880.348937,1884.711694,1897.671037,1908.018479,1917.839177,1920.121947,1920.077164,1917.377998,1907.890619,1895.697404,1882.263362,1881.735227,1890.686109,1899.014272,1902.482315,1912.256111,1925.174321,1940.971879,1944.716504,1939.462546,1934.033399,1919.818148,1912.81462,1901.950071
